customer_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,segment
47194094,1745,1,38.67,3,2,2,322,About to Sleep
47220551,952,3,292.98,4,5,5,455,Loyal Customers
47234735,1744,1,157.6,3,2,5,325,About to Sleep
47255921,1744,2,1236.96,3,5,5,355,Loyal Customers
47256623,995,6,201.32,3,5,5,355,Loyal Customers
47285180,1744,1,98.48,3,2,4,324,About to Sleep
47306342,1743,1,49.77,3,2,3,323,About to Sleep
47349224,1673,4,314.33,3,5,5,355,Loyal Customers
47374367,1742,1,38.67,3,2,2,322,About to Sleep
47401364,1742,2,419.25,3,5,5,355,Loyal Customers
47418305,1742,1,38.67,3,2,2,322,About to Sleep
47453633,1741,2,56.59,3,5,3,353,Loyal Customers
47458472,1741,1,100.5,3,2,4,324,About to Sleep
47460773,1741,1,17.42,3,2,1,321,About to Sleep
47468363,1741,1,38.67,3,2,2,322,About to Sleep
47492402,1741,1,38.67,3,2,2,322,About to Sleep
47504792,1741,1,49.77,3,2,3,323,About to Sleep
47517380,1740,1,52.69,3,2,3,323,About to Sleep
47565587,1740,1,240.11,3,2,5,325,About to Sleep
47566100,1740,1,242.63,3,2,5,325,About to Sleep
47567774,1740,1,38.67,3,2,2,322,About to Sleep
47574401,1739,1,31.58,3,2,1,321,About to Sleep
47600903,1739,1,46.7,3,2,3,323,About to Sleep
47658557,1738,1,22.38,3,2,1,321,About to Sleep
47659112,1738,1,101.23,3,2,4,324,About to Sleep
47659982,1738,1,156.81,3,2,5,325,About to Sleep
47660132,1738,1,41.13,3,2,2,322,About to Sleep
47670791,1738,1,27.83,3,2,1,321,About to Sleep
47697788,1737,1,31.58,3,2,1,321,About to Sleep
47733215,1737,1,30.37,3,2,1,321,About to Sleep
47752448,1736,2,57.96,3,5,3,353,Loyal Customers
47757653,1736,1,27.83,3,2,1,321,About to Sleep
47758748,1736,1,159.73,3,2,5,325,About to Sleep
47765366,1736,2,79.12,3,5,4,354,Loyal Customers
47798129,1736,1,49.77,3,2,3,323,About to Sleep
47804546,1733,2,148.25,3,5,5,355,Loyal Customers
47851904,1733,2,184.46,3,5,5,355,Loyal Customers
47854679,1735,1,27.83,3,2,1,321,About to Sleep
47855384,1735,2,45.38,3,5,3,353,Loyal Customers
47925554,1006,3,308.07000000000005,3,5,5,355,Loyal Customers
47930315,1734,4,174.77,3,5,5,355,Loyal Customers
47931953,1734,1,49.77,3,2,3,323,About to Sleep
47936723,1734,1,46.7,3,2,3,323,About to Sleep
47936726,1734,1,39.75,3,2,2,322,About to Sleep
47945729,1734,1,72.72,3,2,4,324,About to Sleep
47954834,1734,1,27.83,3,2,1,321,About to Sleep
47955713,1734,1,49.77,3,2,3,323,About to Sleep
47977112,1734,1,31.58,3,2,1,321,About to Sleep
47989307,1733,1,172.12,3,2,5,325,About to Sleep
47992415,1733,1,70.96,3,2,4,324,About to Sleep
48005738,1733,1,74.66,3,2,4,324,About to Sleep
48011729,1733,2,258.88,3,5,5,355,Loyal Customers
48011768,1733,1,31.58,3,2,1,321,About to Sleep
48023603,239,5,359.9,5,5,5,555,Champions
48072767,1733,1,38.67,3,2,2,322,About to Sleep
48086786,1733,2,513.72,3,5,5,355,Loyal Customers
48101384,1732,3,109.18,3,5,4,354,Loyal Customers
48133529,1732,1,27.83,3,2,1,321,About to Sleep
48137348,1732,1,27.83,3,2,1,321,About to Sleep
48155093,605,2,124.64,5,5,5,555,Champions
48159851,1732,1,27.83,3,2,1,321,About to Sleep
48167159,1732,3,139.12,3,5,5,355,Loyal Customers
48205568,1732,1,49.77,3,2,3,323,About to Sleep
48234818,1731,1,38.67,3,2,2,322,About to Sleep
48247835,1699,2,385.78999999999996,3,5,5,355,Loyal Customers
48258857,1731,1,27.83,3,2,1,321,About to Sleep
48288479,1730,1,22.38,3,2,1,321,About to Sleep
48293423,1730,1,27.83,3,2,1,321,About to Sleep
48308204,1730,1,74.66,3,2,4,324,About to Sleep
48313790,1730,2,61.6,3,5,3,353,Loyal Customers
48321788,1730,1,27.83,3,2,1,321,About to Sleep
48341783,1730,1,49.77,3,2,3,323,About to Sleep
48346334,1730,1,31.58,3,2,1,321,About to Sleep
48381260,1730,1,76.42,3,2,4,324,About to Sleep
48386225,1730,2,40.35,3,5,2,352,Loyal Customers
48435812,1729,2,154.76,3,5,5,355,Loyal Customers
48451349,1729,1,27.83,3,2,1,321,About to Sleep
48455819,1729,1,106.64,3,2,4,324,About to Sleep
48456812,1729,1,27.83,3,2,1,321,About to Sleep
48481256,1729,1,27.83,3,2,1,321,About to Sleep
48511730,1728,1,113.52,3,2,5,325,About to Sleep
48513854,1005,2,836.71,3,5,5,355,Loyal Customers
48520463,1728,1,37.57,3,2,2,322,About to Sleep
48530336,1728,1,49.77,3,2,3,323,About to Sleep
48533993,1728,2,109.77,3,5,4,354,Loyal Customers
48578132,646,3,2777.52,4,5,5,455,Loyal Customers
48578207,1728,1,27.83,3,2,1,321,About to Sleep
48582059,1003,2,57.06,3,5,3,353,Loyal Customers
48589109,1728,1,17.44,3,2,1,321,About to Sleep
48589853,1728,1,27.83,3,2,1,321,About to Sleep
48591182,1727,1,27.83,3,2,1,321,About to Sleep
48611747,1727,1,31.58,3,2,1,321,About to Sleep
48698660,1726,1,31.58,3,2,1,321,About to Sleep
48709331,1726,1,52.69,3,2,3,323,About to Sleep
48711122,1726,2,51.97,3,5,3,353,Loyal Customers
48751922,987,2,330.04999999999995,4,5,5,455,Loyal Customers
48751946,1410,2,70.26,3,5,4,354,Loyal Customers
48761177,1726,1,133.46,3,2,5,325,About to Sleep
48763628,1725,1,27.83,3,2,1,321,About to Sleep
48767222,1725,2,68.8,3,5,4,354,Loyal Customers
48782129,1725,1,46.7,3,2,3,323,About to Sleep
48789317,1334,2,67.4,3,5,4,354,Loyal Customers
48796460,1725,1,38.67,3,2,2,322,About to Sleep
48797870,1725,1,10.83,3,2,1,321,About to Sleep
48805097,1725,1,49.77,3,2,3,323,About to Sleep
48810440,1725,1,27.83,3,2,1,321,About to Sleep
48811700,1725,1,27.83,3,2,1,321,About to Sleep
48815489,1725,1,62.1,3,2,3,323,About to Sleep
48815657,1725,2,1549.3500000000001,3,5,5,355,Loyal Customers
48820862,1725,1,31.58,3,2,1,321,About to Sleep
48828446,246,3,116.71,5,5,5,555,Champions
48831341,1724,1,27.83,3,2,1,321,About to Sleep
48832004,1724,1,38.67,3,2,2,322,About to Sleep
48832088,649,2,59.769999999999996,4,5,3,453,Loyal Customers
48839906,1724,1,49.77,3,2,3,323,About to Sleep
48840155,1724,1,27.83,3,2,1,321,About to Sleep
48846485,1724,1,27.83,3,2,1,321,About to Sleep
48902228,1723,1,48.27,3,2,3,323,About to Sleep
48909059,1705,3,113.0,3,5,5,355,Loyal Customers
48912299,987,2,1423.9299999999998,4,5,5,455,Loyal Customers
48913205,1723,1,31.58,3,2,1,321,About to Sleep
48915125,1723,1,143.16,3,2,5,325,About to Sleep
48939812,1723,1,148.01,3,2,5,325,About to Sleep
48953342,1723,1,36.58,3,2,2,322,About to Sleep
48965510,1722,1,26.51,3,2,1,321,About to Sleep
48966668,1722,1,34.42,3,2,2,322,About to Sleep
48969926,1722,1,27.83,3,2,1,321,About to Sleep
48970943,1716,2,301.01,3,5,5,355,Loyal Customers
48975611,1722,1,70.96,3,2,4,324,About to Sleep
48979808,1000,2,82.58,3,5,4,354,Loyal Customers
48983633,1722,1,27.83,3,2,1,321,About to Sleep
48987740,1722,3,167.02,3,5,5,355,Loyal Customers
48989582,1722,1,27.83,3,2,1,321,About to Sleep
48990386,1722,1,27.83,3,2,1,321,About to Sleep
48994280,993,2,59.42,4,5,3,453,Loyal Customers
48996437,1722,2,134.77,3,5,5,355,Loyal Customers
49010024,1722,2,173.16,3,5,5,355,Loyal Customers
49013120,1722,1,83.48,3,2,4,324,About to Sleep
49014476,649,3,110.01,4,5,4,454,Loyal Customers
49020122,1722,1,73.48,3,2,4,324,About to Sleep
49023830,1722,3,411.51,3,5,5,355,Loyal Customers
49037807,1707,2,117.55000000000001,3,5,5,355,Loyal Customers
49048037,1360,2,59.42,3,5,3,353,Loyal Customers
49055063,1721,1,516.7,3,2,5,325,About to Sleep
49055516,1721,1,38.67,3,2,2,322,About to Sleep
49065164,1721,2,217.1,3,5,5,355,Loyal Customers
49067285,1721,1,27.83,3,2,1,321,About to Sleep
49067342,1721,1,27.83,3,2,1,321,About to Sleep
49082402,1356,2,128.22,3,5,5,355,Loyal Customers
49084265,1721,1,23.77,3,2,1,321,About to Sleep
49084766,1721,1,106.64,3,2,4,324,About to Sleep
49086458,1721,1,120.55,3,2,5,325,About to Sleep
49090940,1721,1,31.58,3,2,1,321,About to Sleep
49094759,939,3,157.03,4,5,5,455,Loyal Customers
49103078,1721,1,27.83,3,2,1,321,About to Sleep
49106726,1350,2,1688.3400000000001,3,5,5,355,Loyal Customers
49111565,1721,1,329.36,3,2,5,325,About to Sleep
49115087,1347,2,158.37,3,5,5,355,Loyal Customers
49117769,1721,1,49.16,3,2,3,323,About to Sleep
49132070,1720,1,49.77,3,2,3,323,About to Sleep
49140647,1720,1,27.83,3,2,1,321,About to Sleep
49140944,1720,1,49.77,3,2,3,323,About to Sleep
49143206,1720,1,27.83,3,2,1,321,About to Sleep
49144697,1720,4,128.6,3,5,5,355,Loyal Customers
49145459,1720,2,57.96,3,5,3,353,Loyal Customers
49148507,970,2,58.769999999999996,4,5,3,453,Loyal Customers
49155401,1705,4,309.34000000000003,3,5,5,355,Loyal Customers
49156706,1720,1,49.77,3,2,3,323,About to Sleep
49159136,974,4,295.71,4,5,5,455,Loyal Customers
49165784,633,7,508.41999999999996,4,5,5,455,Loyal Customers
49166546,1720,1,86.02,3,2,4,324,About to Sleep
49171127,1720,1,27.83,3,2,1,321,About to Sleep
49174238,1720,1,28.76,3,2,1,321,About to Sleep
49183964,1720,2,249.44,3,5,5,355,Loyal Customers
49184108,1720,1,24.93,3,2,1,321,About to Sleep
49197137,251,4,1115.75,5,5,5,555,Champions
49209227,1719,1,49.77,3,2,3,323,About to Sleep
49212269,1719,2,164.02,3,5,5,355,Loyal Customers
49213361,1719,2,315.59,3,5,5,355,Loyal Customers
49219466,1719,1,27.83,3,2,1,321,About to Sleep
49222919,1719,1,17.44,3,2,1,321,About to Sleep
49238009,1719,1,127.01,3,2,5,325,About to Sleep
49244315,1719,1,17.44,3,2,1,321,About to Sleep
49252322,1719,1,44.33,3,2,3,323,About to Sleep
49261892,1719,1,51.45,3,2,3,323,About to Sleep
49263575,1719,1,79.84,3,2,4,324,About to Sleep
49265759,273,2,171.14,5,5,5,555,Champions
49284338,1162,4,118.96000000000001,3,5,5,355,Loyal Customers
49293623,1718,1,112.5,3,2,5,325,About to Sleep
49299248,1718,1,27.83,3,2,1,321,About to Sleep
49302749,1718,1,49.77,3,2,3,323,About to Sleep
49304903,1718,1,31.58,3,2,1,321,About to Sleep
49309229,1343,2,83.82,3,5,4,354,Loyal Customers
49310432,1718,1,66.97,3,2,4,324,About to Sleep
49325381,1718,1,37.09,3,2,2,322,About to Sleep
49330055,1718,3,704.0699999999999,3,5,5,355,Loyal Customers
49330217,1718,1,52.69,3,2,3,323,About to Sleep
49337684,1718,1,27.83,3,2,1,321,About to Sleep
49338098,1718,2,69.12,3,5,4,354,Loyal Customers
49345583,1717,1,27.83,3,2,1,321,About to Sleep
49353371,1717,3,103.81,3,5,4,354,Loyal Customers
49360325,1699,3,132.57,3,5,5,355,Loyal Customers
49368911,1717,1,28.76,3,2,1,321,About to Sleep
49369694,1717,2,139.92,3,5,5,355,Loyal Customers
49372199,1717,1,27.83,3,2,1,321,About to Sleep
49376825,1009,2,330.04999999999995,3,5,5,355,Loyal Customers
49382246,251,2,424.4,5,5,5,555,Champions
49387919,1717,1,27.83,3,2,1,321,About to Sleep
49405580,1716,1,27.83,3,2,1,321,About to Sleep
49405841,1716,1,27.83,3,2,1,321,About to Sleep
49408175,1716,1,27.83,3,2,1,321,About to Sleep
49411475,1716,1,27.83,3,2,1,321,About to Sleep
49432910,1716,4,242.0,3,5,5,355,Loyal Customers
49433045,1716,2,134.77,3,5,5,355,Loyal Customers
49437125,1716,1,115.73,3,2,5,325,About to Sleep
49444730,1716,1,27.83,3,2,1,321,About to Sleep
49464815,248,2,95.39,5,5,4,554,Champions
49470416,1716,1,27.83,3,2,1,321,About to Sleep
49489100,1715,1,27.83,3,2,1,321,About to Sleep
49497644,1347,2,68.18,3,5,4,354,Loyal Customers
49519571,1345,4,500.26,3,5,5,355,Loyal Customers
49520483,1715,1,27.83,3,2,1,321,About to Sleep
49521305,1715,2,105.37,3,5,4,354,Loyal Customers
49528388,1715,1,46.7,3,2,3,323,About to Sleep
49531952,1348,3,122.66,3,5,5,355,Loyal Customers
49542926,1715,1,46.7,3,2,3,323,About to Sleep
49561775,1715,1,27.83,3,2,1,321,About to Sleep
49561853,1715,1,49.77,3,2,3,323,About to Sleep
49571024,1715,1,100.98,3,2,4,324,About to Sleep
49572206,1715,2,60.58,3,5,3,353,Loyal Customers
49586177,1714,1,212.48,3,2,5,325,About to Sleep
49586975,1714,1,106.64,3,2,4,324,About to Sleep
49594298,1714,3,90.87,3,5,4,354,Loyal Customers
49594706,1714,1,27.83,3,2,1,321,About to Sleep
49602629,1714,1,49.77,3,2,3,323,About to Sleep
49612445,1714,1,49.77,3,2,3,323,About to Sleep
49619183,1714,1,27.83,3,2,1,321,About to Sleep
49623446,1714,1,27.83,3,2,1,321,About to Sleep
49638644,1714,1,27.83,3,2,1,321,About to Sleep
49646159,1344,2,293.53,3,5,5,355,Loyal Customers
49648961,1714,1,27.83,3,2,1,321,About to Sleep
49684250,1713,1,27.83,3,2,1,321,About to Sleep
49701281,1713,1,49.77,3,2,3,323,About to Sleep
49705481,1713,1,49.77,3,2,3,323,About to Sleep
49707890,243,5,204.81,5,5,5,555,Champions
49711511,1713,1,31.58,3,2,1,321,About to Sleep
49712030,1713,1,143.16,3,2,5,325,About to Sleep
49720013,1713,1,98.43,3,2,4,324,About to Sleep
49723844,1713,1,27.83,3,2,1,321,About to Sleep
49725188,1713,1,100.89,3,2,4,324,About to Sleep
49741751,1713,1,242.63,3,2,5,325,About to Sleep
49741904,1713,3,220.26,3,5,5,355,Loyal Customers
49751513,632,2,64.72999999999999,4,5,3,453,Loyal Customers
49753250,1713,1,631.96,3,2,5,325,About to Sleep
49755164,1713,2,99.54,3,5,4,354,Loyal Customers
49761089,1712,1,27.83,3,2,1,321,About to Sleep
49770467,1712,1,31.58,3,2,1,321,About to Sleep
49772351,1712,1,715.4399999999999,3,2,5,325,About to Sleep
49772489,1397,2,79.94,3,5,4,354,Loyal Customers
49776095,1712,1,27.83,3,2,1,321,About to Sleep
49780307,1712,2,121.82,3,5,5,355,Loyal Customers
49783400,1704,2,239.16,3,5,5,355,Loyal Customers
49796441,979,2,58.769999999999996,4,5,3,453,Loyal Customers
49799864,1351,2,59.42,3,5,3,353,Loyal Customers
49804721,639,2,191.45999999999998,4,5,5,455,Loyal Customers
49810478,1336,3,59.78,3,5,3,353,Loyal Customers
49813094,1712,1,27.83,3,2,1,321,About to Sleep
49813868,1040,2,59.42,3,5,3,353,Loyal Customers
49826090,1712,1,88.48,3,2,4,324,About to Sleep
49836152,1712,1,38.67,3,2,2,322,About to Sleep
49846589,1711,1,46.64,3,2,3,323,About to Sleep
49854674,1711,1,61.77,3,2,3,323,About to Sleep
49867538,1337,2,59.42,3,5,3,353,Loyal Customers
49868009,1711,1,74.66,3,2,4,324,About to Sleep
49871681,1711,1,27.83,3,2,1,321,About to Sleep
49873616,1711,1,27.83,3,2,1,321,About to Sleep
49905596,241,2,708.66,5,5,5,555,Champions
49907690,1711,1,27.83,3,2,1,321,About to Sleep
49907756,1711,1,222.21,3,2,5,325,About to Sleep
49907999,1711,1,38.67,3,2,2,322,About to Sleep
49911074,1711,1,22.38,3,2,1,321,About to Sleep
49913510,1706,3,216.73000000000002,3,5,5,355,Loyal Customers
49923119,1710,1,83.48,3,2,4,324,About to Sleep
49923725,1710,2,123.34,3,5,5,355,Loyal Customers
49929467,667,2,59.769999999999996,4,5,3,453,Loyal Customers
49931573,1710,1,31.58,3,2,1,321,About to Sleep
49934825,1710,2,129.43,3,5,5,355,Loyal Customers
49940750,1710,1,27.83,3,2,1,321,About to Sleep
49947629,1710,1,27.83,3,2,1,321,About to Sleep
49956833,1710,2,127.5,3,5,5,355,Loyal Customers
49965914,972,2,64.43,4,5,3,453,Loyal Customers
49970993,1710,1,38.67,3,2,2,322,About to Sleep
49975463,974,6,917.56,4,5,5,455,Loyal Customers
49984517,1516,2,109.63,3,5,4,354,Loyal Customers
49988231,1710,1,31.58,3,2,1,321,About to Sleep
49989092,1362,2,82.57,3,5,4,354,Loyal Customers
49993409,1709,1,27.83,3,2,1,321,About to Sleep
49996694,973,2,58.769999999999996,4,5,3,453,Loyal Customers
50007350,1709,1,27.83,3,2,1,321,About to Sleep
50007494,1709,1,51.45,3,2,3,323,About to Sleep
50007920,1709,1,27.83,3,2,1,321,About to Sleep
50012678,1709,2,119.77,3,5,5,355,Loyal Customers
50012768,1709,2,42.83,3,5,2,352,Loyal Customers
50018438,1709,1,143.16,3,2,5,325,About to Sleep
50026685,1709,1,49.77,3,2,3,323,About to Sleep
50031881,1120,2,86.33,3,5,4,354,Loyal Customers
50038370,1709,2,99.54,3,5,4,354,Loyal Customers
50039483,1709,1,27.83,3,2,1,321,About to Sleep
50045255,1709,1,27.83,3,2,1,321,About to Sleep
50063495,1709,1,31.58,3,2,1,321,About to Sleep
50066372,1709,1,31.58,3,2,1,321,About to Sleep
50066405,1709,1,31.58,3,2,1,321,About to Sleep
50069762,1709,1,27.83,3,2,1,321,About to Sleep
50074184,1709,1,27.83,3,2,1,321,About to Sleep
50075477,1709,1,27.83,3,2,1,321,About to Sleep
50079569,1709,1,27.83,3,2,1,321,About to Sleep
50082320,1709,1,98.48,3,2,4,324,About to Sleep
50083607,1709,1,61.77,3,2,3,323,About to Sleep
50090057,1709,1,38.67,3,2,2,322,About to Sleep
50091326,1709,1,242.63,3,2,5,325,About to Sleep
50093078,1709,1,70.96,3,2,4,324,About to Sleep
50104793,1708,1,83.48,3,2,4,324,About to Sleep
50108729,1708,2,157.83,3,5,5,355,Loyal Customers
50113673,1708,1,27.83,3,2,1,321,About to Sleep
50128202,1708,1,61.77,3,2,3,323,About to Sleep
50129411,1708,1,98.43,3,2,4,324,About to Sleep
50129477,1708,1,27.83,3,2,1,321,About to Sleep
50131193,982,9,554.6800000000001,4,5,5,455,Loyal Customers
50132291,1708,1,27.83,3,2,1,321,About to Sleep
50134622,1708,1,38.67,3,2,2,322,About to Sleep
50135435,1708,6,317.22,3,5,5,355,Loyal Customers
50137718,1708,1,143.16,3,2,5,325,About to Sleep
50137886,1708,1,49.77,3,2,3,323,About to Sleep
50137928,1708,1,143.16,3,2,5,325,About to Sleep
50148602,1708,1,38.67,3,2,2,322,About to Sleep
50148944,992,2,59.42,4,5,3,453,Loyal Customers
50155430,649,2,80.78,4,5,4,454,Loyal Customers
50159477,1708,2,102.83,3,5,4,354,Loyal Customers
50170403,1708,1,83.48,3,2,4,324,About to Sleep
50171495,1708,2,55.66,3,5,3,353,Loyal Customers
50171882,1708,1,27.83,3,2,1,321,About to Sleep
50172941,1708,1,31.58,3,2,1,321,About to Sleep
50174441,1708,1,27.83,3,2,1,321,About to Sleep
50175035,1707,2,55.66,3,5,3,353,Loyal Customers
50175686,1699,5,202.79,3,5,5,355,Loyal Customers
50176736,1708,2,173.64,3,5,5,355,Loyal Customers
50177897,1708,1,70.96,3,2,4,324,About to Sleep
50183324,1708,1,27.83,3,2,1,321,About to Sleep
50202611,1707,1,52.69,3,2,3,323,About to Sleep
50202881,1707,1,32.64,3,2,2,322,About to Sleep
50210024,1707,1,30.37,3,2,1,321,About to Sleep
50228393,1707,1,27.83,3,2,1,321,About to Sleep
50230343,1707,2,102.83,3,5,4,354,Loyal Customers
50233247,276,3,167.26999999999998,5,5,5,555,Champions
50234213,1707,1,28.76,3,2,1,321,About to Sleep
50235497,1707,4,209.14,3,5,5,355,Loyal Customers
50237810,1707,2,53.61,3,5,3,353,Loyal Customers
50244221,615,6,319.85,5,5,5,555,Champions
50245364,1707,1,27.83,3,2,1,321,About to Sleep
50246801,285,2,113.27000000000001,5,5,5,555,Champions
50247173,1707,1,143.16,3,2,5,325,About to Sleep
50248127,1707,1,27.83,3,2,1,321,About to Sleep
50252345,1707,1,27.83,3,2,1,321,About to Sleep
50253236,1707,1,143.16,3,2,5,325,About to Sleep
50259008,1707,4,226.94,3,5,5,355,Loyal Customers
50260565,1707,1,49.77,3,2,3,323,About to Sleep
50262473,1707,1,52.73,3,2,3,323,About to Sleep
50270744,1707,1,49.77,3,2,3,323,About to Sleep
50273633,1707,1,27.83,3,2,1,321,About to Sleep
50274401,649,3,100.01,4,5,4,454,Loyal Customers
50276162,1707,1,86.02,3,2,4,324,About to Sleep
50279339,1702,4,211.88,3,5,5,355,Loyal Customers
50288012,1707,2,51.97,3,5,3,353,Loyal Customers
50288741,1707,1,27.83,3,2,1,321,About to Sleep
50292602,1707,1,40.65,3,2,2,322,About to Sleep
50292917,1707,1,106.19,3,2,4,324,About to Sleep
50294837,1707,1,46.7,3,2,3,323,About to Sleep
50296469,1707,1,49.77,3,2,3,323,About to Sleep
50296634,1707,1,31.58,3,2,1,321,About to Sleep
50297156,1707,1,49.77,3,2,3,323,About to Sleep
50301959,1707,2,44.4,3,5,3,353,Loyal Customers
50302112,1706,1,61.77,3,2,3,323,About to Sleep
50303966,974,3,113.51,4,5,5,455,Loyal Customers
50304542,1706,1,31.58,3,2,1,321,About to Sleep
50305613,684,2,80.78,4,5,4,454,Loyal Customers
50306897,1706,1,52.69,3,2,3,323,About to Sleep
50308193,1706,1,27.83,3,2,1,321,About to Sleep
50309843,1706,1,27.83,3,2,1,321,About to Sleep
50311067,1706,1,27.83,3,2,1,321,About to Sleep
50311820,1706,1,27.83,3,2,1,321,About to Sleep
50316035,1706,3,130.42,3,5,5,355,Loyal Customers
50316323,1706,1,27.83,3,2,1,321,About to Sleep
50318711,973,3,287.35,4,5,5,455,Loyal Customers
50319695,1706,1,27.83,3,2,1,321,About to Sleep
50325812,1706,1,143.16,3,2,5,325,About to Sleep
50326328,1706,2,268.52,3,5,5,355,Loyal Customers
50327729,1706,1,49.77,3,2,3,323,About to Sleep
50331623,1706,1,49.77,3,2,3,323,About to Sleep
50332244,1706,1,27.83,3,2,1,321,About to Sleep
50332328,1706,1,49.77,3,2,3,323,About to Sleep
50338451,1706,1,27.83,3,2,1,321,About to Sleep
50338562,1343,2,59.42,3,5,3,353,Loyal Customers
50339456,973,4,165.32,4,5,5,455,Loyal Customers
50339690,1706,1,101.44,3,2,4,324,About to Sleep
50339984,1706,1,27.83,3,2,1,321,About to Sleep
50342522,1706,1,27.83,3,2,1,321,About to Sleep
50344772,1706,1,86.02,3,2,4,324,About to Sleep
50346710,612,2,177.92000000000002,5,5,5,555,Champions
50347136,1706,1,27.83,3,2,1,321,About to Sleep
50349359,1706,1,37.57,3,2,2,322,About to Sleep
50350304,1706,1,158.17,3,2,5,325,About to Sleep
50351951,1706,1,27.83,3,2,1,321,About to Sleep
50354831,1706,1,27.83,3,2,1,321,About to Sleep
50358578,1706,1,49.77,3,2,3,323,About to Sleep
50363843,1706,1,88.48,3,2,4,324,About to Sleep
50367965,1706,1,27.83,3,2,1,321,About to Sleep
50369261,1706,1,207.5,3,2,5,325,About to Sleep
50372180,1699,1,54.03,3,2,3,323,About to Sleep
50373809,1706,2,288.78,3,5,5,355,Loyal Customers
50377655,1706,1,27.83,3,2,1,321,About to Sleep
50377721,1706,1,143.16,3,2,5,325,About to Sleep
50377811,933,2,193.09,4,5,5,455,Loyal Customers
50378234,1706,1,27.83,3,2,1,321,About to Sleep
50381423,1706,1,143.16,3,2,5,325,About to Sleep
50392070,648,4,122.3,4,5,5,455,Loyal Customers
50393963,971,2,58.769999999999996,4,5,3,453,Loyal Customers
50400179,1705,3,144.03,3,5,5,355,Loyal Customers
50404253,1705,2,54.48,3,5,3,353,Loyal Customers
50406302,1705,1,31.35,3,2,1,321,About to Sleep
50409566,1339,2,61.93,3,5,3,353,Loyal Customers
50411150,1705,1,33.88,3,2,2,322,About to Sleep
50412404,1705,1,39.87,3,2,2,322,About to Sleep
50414924,1705,1,32.8,3,2,2,322,About to Sleep
50415791,1705,1,54.03,3,2,3,323,About to Sleep
50417105,1705,1,30.34,3,2,1,321,About to Sleep
50422937,1705,1,30.34,3,2,1,321,About to Sleep
50423300,1705,2,62.7,3,5,3,353,Loyal Customers
50424023,1705,1,92.2,3,2,4,324,About to Sleep
50427359,1705,2,54.48,3,5,3,353,Loyal Customers
50428619,1705,1,33.88,3,2,2,322,About to Sleep
50433275,1705,1,33.88,3,2,2,322,About to Sleep
50438117,1705,8,984.84,3,5,5,355,Loyal Customers
50439014,1705,2,126.49,3,5,5,355,Loyal Customers
50443523,1705,1,118.54,3,2,5,325,About to Sleep
50447027,974,2,121.22,4,5,5,455,Loyal Customers
50447834,1705,1,19.84,3,2,1,321,About to Sleep
50447957,1705,1,20.61,3,2,1,321,About to Sleep
50449277,1705,1,30.34,3,2,1,321,About to Sleep
50449883,244,2,654.32,5,5,5,555,Champions
50450039,1390,3,124.14999999999999,3,5,5,355,Loyal Customers
50451866,1705,1,143.16,3,2,5,325,About to Sleep
50452574,1705,2,122.09,3,5,5,355,Loyal Customers
50454800,1704,3,434.4,3,5,5,355,Loyal Customers
50457275,1334,2,1916.44,3,5,5,355,Loyal Customers
50459861,1704,1,30.34,3,2,1,321,About to Sleep
50460584,1704,1,49.0,3,2,3,323,About to Sleep
50463197,1704,2,210.3,3,5,5,355,Loyal Customers
50463629,1704,1,47.93,3,2,3,323,About to Sleep
50469947,1704,2,185.32,3,5,5,355,Loyal Customers
50470103,1704,2,85.9,3,5,4,354,Loyal Customers
50470694,1342,6,445.2,3,5,5,355,Loyal Customers
50471603,1704,1,30.34,3,2,1,321,About to Sleep
50473271,1704,1,143.16,3,2,5,325,About to Sleep
50475569,1704,1,54.03,3,2,3,323,About to Sleep
50478575,1704,1,143.16,3,2,5,325,About to Sleep
50478842,1704,1,54.03,3,2,3,323,About to Sleep
50479883,1012,3,114.23,3,5,5,355,Loyal Customers
50482889,1704,1,30.34,3,2,1,321,About to Sleep
50486036,1704,1,31.35,3,2,1,321,About to Sleep
50486087,242,5,410.72999999999996,5,5,5,555,Champions
50487185,1347,2,61.93,3,5,3,353,Loyal Customers
50487692,1704,1,41.18,3,2,2,322,About to Sleep
50489315,268,2,74.28,5,5,4,554,Champions
50490005,1704,1,30.34,3,2,1,321,About to Sleep
50490110,256,5,243.32,5,5,5,555,Champions
50492576,1347,2,65.47,3,5,4,354,Loyal Customers
50492825,1704,1,112.5,3,2,5,325,About to Sleep
50493428,973,3,107.08000000000001,4,5,4,454,Loyal Customers
50494397,1704,1,33.88,3,2,2,322,About to Sleep
50498117,1704,1,30.34,3,2,1,321,About to Sleep
50499122,1704,1,64.07,3,2,3,323,About to Sleep
50499296,1704,1,102.74,3,2,4,324,About to Sleep
50499950,1704,1,54.03,3,2,3,323,About to Sleep
50500223,1704,1,30.34,3,2,1,321,About to Sleep
50502233,1703,1,30.34,3,2,1,321,About to Sleep
50505797,1703,1,32.8,3,2,2,322,About to Sleep
50506223,1703,1,30.34,3,2,1,321,About to Sleep
50506391,1703,1,30.34,3,2,1,321,About to Sleep
50507252,1703,2,139.03,3,5,5,355,Loyal Customers
50508722,238,2,201.34,5,5,5,555,Champions
50510300,1703,1,30.34,3,2,1,321,About to Sleep
50513093,1703,1,30.34,3,2,1,321,About to Sleep
